V1,V2,V3,V4,V5,V6,V7,v60h,v60t,v60y,v60o,v24h,v24t,v24y,v24o
2016.04.05,11:15,157.11,157.204,156.923,156.963,2179,157.057,157.204,0,156.963,158.778,158.835,0,156.963
2016.04.05,11:30,156.963,157.215,156.785,157.2,2213,157.057,157.215,0,157.2,158.778,158.835,0,157.2
2016.04.05,11:45,157.2,157.321,157.161,157.233,1992,157.057,157.321,0,157.233,158.778,158.835,0,157.233
2016.04.05,12:00,157.229,157.257,157.103,157.185,1825,157.229,157.257,0,157.185,158.778,158.835,0,157.185
2016.04.05,12:15,157.185,157.213,157.076,157.077,1804,157.229,157.257,0,157.077,158.778,158.835,0,157.077
2016.04.05,12:30,157.076,157.076,156.855,156.906,1990,157.229,157.257,0,156.906,158.778,158.835,0,156.906
2016.04.05,12:45,156.905,156.905,156.729,156.85,1836,157.229,157.257,0,156.85,158.778,158.835,0,156.85
2016.04.05,13:00,156.85,156.947,156.71,156.891,1687,156.85,156.947,0,156.891,158.778,158.835,0,156.891
2016.04.05,13:15,156.892,156.979,156.826,156.885,1398,156.85,156.979,0,156.885,158.778,158.835,0,156.885
2016.04.05,13:30,156.885,156.924,156.794,156.857,1627,156.85,156.979,0,156.857,158.778,158.835,0,156.857
2016.04.05,13:45,156.854,156.986,156.664,156.686,1830,156.85,156.986,0,156.686,158.778,158.835,0,156.686
2016.04.05,14:00,156.693,156.966,156.593,156.917,1907,156.693,156.966,0,156.917,158.778,158.835,0,156.917
2016.04.05,14:15,156.917,157.045,156.886,156.98,2101,156.693,157.045,0,156.98,158.778,158.835,0,156.98
2016.04.05,14:30,156.979,157.037,156.872,156.872,1702,156.693,157.045,0,156.872,158.778,158.835,0,156.872
2016.04.05,14:45,156.874,157.132,156.749,156.994,2040,156.693,157.132,0,156.994,158.778,158.835,0,156.994
2016.04.05,15:00,156.997,157.025,156.808,156.907,2256,156.997,157.025,0,156.907,158.778,158.835,0,156.907
2016.04.05,15:15,156.906,156.945,156.78,156.841,1925,156.997,157.025,0,156.841,158.778,158.835,0,156.841
2016.04.05,15:30,156.842,156.89,156.716,156.842,2218,156.997,157.025,0,156.842,158.778,158.835,0,156.842
2016.04.05,15:45,156.841,156.964,156.823,156.885,1717,156.997,157.025,0,156.885,158.778,158.835,0,156.885
2016.04.05,16:00,156.884,156.95,156.852,156.927,1887,156.884,156.95,0,156.927,158.778,158.835,0,156.927
2016.04.05,16:15,156.926,156.944,156.795,156.798,1923,156.884,156.95,0,156.798,158.778,158.835,0,156.798
2016.04.05,16:30,156.798,156.846,156.568,156.597,2504,156.884,156.95,0,156.597,158.778,158.835,0,156.597
2016.04.05,16:45,156.605,156.66,156.372,156.453,2279,156.884,156.95,0,156.453,158.778,158.835,0,156.453
2016.04.05,17:00,156.452,156.51,156.203,156.302,2979,156.452,156.51,0,156.302,158.778,158.835,0,156.302
2016.04.05,17:15,156.304,156.522,156.24,156.489,2297,156.452,156.522,0,156.489,158.778,158.835,0,156.489
2016.04.05,17:30,156.486,156.531,156.265,156.305,2372,156.452,156.531,0,156.305,158.778,158.835,0,156.305
2016.04.05,17:45,156.307,156.374,156.056,156.104,2315,156.452,156.531,0,156.104,158.778,158.835,0,156.104
2016.04.05,18:00,156.111,156.221,156.02,156.195,2390,156.111,156.221,0,156.195,158.778,158.835,0,156.195
2016.04.05,18:15,156.196,156.314,156.108,156.251,1756,156.111,156.314,0,156.251,158.778,158.835,0,156.251
2016.04.05,18:30,156.251,156.319,155.883,155.927,2657,156.111,156.319,0,155.927,158.778,158.835,0,155.927
2016.04.05,18:45,155.927,155.971,155.71,155.778,2732,156.111,156.319,0,155.778,158.778,158.835,0,155.778
2016.04.05,19:00,155.783,156.211,155.779,156.151,2450,155.783,156.211,0,156.151,158.778,158.835,0,156.151
2016.04.05,19:15,156.151,156.151,155.883,156.034,1530,155.783,156.211,0,156.034,158.778,158.835,0,156.034
2016.04.05,19:30,156.032,156.158,156.01,156.129,1186,155.783,156.211,0,156.129,158.778,158.835,0,156.129
2016.04.05,19:45,156.123,156.222,156.106,156.13,1287,155.783,156.222,0,156.13,158.778,158.835,0,156.13
2016.04.05,20:00,156.129,156.143,156.017,156.107,1435,156.129,156.143,0,156.107,158.778,158.835,0,156.107
2016.04.05,20:15,156.104,156.114,156.009,156.065,1029,156.129,156.143,0,156.065,158.778,158.835,0,156.065
2016.04.05,20:30,156.065,156.104,155.972,155.988,1121,156.129,156.143,0,155.988,158.778,158.835,0,155.988
2016.04.05,20:45,155.988,156.038,155.927,155.959,1056,156.129,156.143,0,155.959,158.778,158.835,0,155.959
2016.04.05,21:00,155.955,156.048,155.935,156.043,1061,155.955,156.048,0,156.043,158.778,158.835,0,156.043
2016.04.05,21:15,156.041,156.115,156.037,156.108,1061,155.955,156.115,0,156.108,158.778,158.835,0,156.108
2016.04.05,21:30,156.108,156.327,156.105,156.248,883,155.955,156.327,0,156.248,158.778,158.835,0,156.248
2016.04.05,21:45,156.244,156.476,156.226,156.403,1062,155.955,156.476,0,156.403,158.778,158.835,0,156.403
2016.04.05,22:00,156.397,156.411,156.253,156.264,839,156.397,156.411,0,156.264,158.778,158.835,0,156.264
2016.04.05,22:15,156.264,156.274,156.191,156.2,863,156.397,156.411,0,156.2,158.778,158.835,0,156.2
2016.04.05,22:30,156.197,156.268,156.163,156.211,930,156.397,156.411,0,156.211,158.778,158.835,0,156.211
2016.04.05,22:45,156.211,156.278,156.11,156.147,1005,156.397,156.411,0,156.147,158.778,158.835,0,156.147
2016.04.05,23:00,156.152,156.206,156.092,156.1,758,156.152,156.206,0,156.1,158.778,158.835,0,156.1
2016.04.05,23:15,156.099,156.122,156.053,156.113,426,156.152,156.206,0,156.113,158.778,158.835,0,156.113
2016.04.05,23:30,156.111,156.173,156.093,156.097,564,156.152,156.206,0,156.097,158.778,158.835,0,156.097
2016.04.05,23:45,156.097,156.245,156.092,156.191,1089,156.152,156.245,0,156.191,158.778,158.835,0,156.191
2016.04.06,00:00,156.194,156.243,156.163,156.203,380,156.194,156.243,0,156.203,156.194,156.243,0,156.203
2016.04.06,00:15,156.202,156.202,156.169,156.191,327,156.194,156.243,0,156.191,156.194,156.243,0,156.191
2016.04.06,00:30,156.185,156.222,156.178,156.213,405,156.194,156.243,0,156.213,156.194,156.243,0,156.213
2016.04.06,00:45,156.213,156.218,156.148,156.203,611,156.194,156.243,0,156.203,156.194,156.243,0,156.203
2016.04.06,01:00,156.2,156.217,156.14,156.151,695,156.2,156.217,0,156.151,156.194,156.243,0,156.151
2016.04.06,01:15,156.151,156.208,156.141,156.177,453,156.2,156.217,0,156.177,156.194,156.243,0,156.177
2016.04.06,01:30,156.177,156.233,156.172,156.185,517,156.2,156.233,0,156.185,156.194,156.243,0,156.185
2016.04.06,01:45,156.185,156.264,156.085,156.104,598,156.2,156.264,0,156.104,156.194,156.264,0,156.104
2016.04.06,02:00,156.102,156.181,156.09,156.175,553,156.102,156.181,0,156.175,156.194,156.264,0,156.175
2016.04.06,02:15,156.175,156.177,156.128,156.165,552,156.102,156.181,0,156.165,156.194,156.264,0,156.165
2016.04.06,02:30,156.164,156.218,156.045,156.128,819,156.102,156.218,0,156.128,156.194,156.264,0,156.128
2016.04.06,02:45,156.128,156.263,156.041,156.227,1176,156.102,156.263,0,156.227,156.194,156.264,0,156.227
2016.04.06,03:00,156.23,156.388,156.214,156.342,1335,156.23,156.388,0,156.342,156.194,156.388,0,156.342
2016.04.06,03:15,156.345,156.476,156.325,156.44,1604,156.23,156.476,0,156.44,156.194,156.476,0,156.44
2016.04.06,03:30,156.44,156.506,156.384,156.424,1243,156.23,156.506,0,156.424,156.194,156.506,0,156.424
2016.04.06,03:45,156.423,156.443,156.111,156.119,1469,156.23,156.506,0,156.119,156.194,156.506,0,156.119
2016.04.06,04:00,156.123,156.151,156.001,156.004,1321,156.123,156.151,0,156.004,156.194,156.506,0,156.004
2016.04.06,04:15,156.004,156.086,155.959,156.031,1197,156.123,156.151,0,156.031,156.194,156.506,0,156.031
2016.04.06,04:30,156.03,156.205,156.028,156.163,1137,156.123,156.205,0,156.163,156.194,156.506,0,156.163
2016.04.06,04:45,156.163,156.402,156.142,156.383,1663,156.123,156.402,0,156.383,156.194,156.506,0,156.383
2016.04.06,05:00,156.38,156.38,156.276,156.338,1410,156.38,156.38,0,156.338,156.194,156.506,0,156.338
2016.04.06,05:15,156.343,156.642,156.343,156.455,1636,156.38,156.642,0,156.455,156.194,156.642,0,156.455
2016.04.06,05:30,156.455,156.55,156.379,156.539,1111,156.38,156.642,0,156.539,156.194,156.642,0,156.539
2016.04.06,05:45,156.539,156.621,156.455,156.462,1107,156.38,156.642,0,156.462,156.194,156.642,0,156.462
2016.04.06,06:00,156.463,156.528,156.439,156.448,1017,156.463,156.528,0,156.448,156.194,156.642,0,156.448
2016.04.06,06:15,156.45,156.534,156.399,156.484,975,156.463,156.534,0,156.484,156.194,156.642,0,156.484
2016.04.06,06:30,156.485,156.495,156.321,156.457,1483,156.463,156.534,0,156.457,156.194,156.642,0,156.457
2016.04.06,06:45,156.461,156.505,156.37,156.378,1281,156.463,156.534,0,156.378,156.194,156.642,0,156.378
2016.04.06,07:00,156.376,156.403,156.176,156.199,1258,156.376,156.403,0,156.199,156.194,156.642,0,156.199
2016.04.06,07:15,156.201,156.26,156.183,156.195,1204,156.376,156.403,0,156.195,156.194,156.642,0,156.195
2016.04.06,07:30,156.195,156.318,156.188,156.271,1088,156.376,156.403,0,156.271,156.194,156.642,0,156.271
2016.04.06,07:45,156.271,156.329,156.252,156.326,1081,156.376,156.403,0,156.326,156.194,156.642,0,156.326
2016.04.06,08:00,156.325,156.369,156.279,156.298,836,156.325,156.369,0,156.298,156.194,156.642,0,156.298
2016.04.06,08:15,156.298,156.324,156.044,156.066,1095,156.325,156.369,0,156.066,156.194,156.642,0,156.066
2016.04.06,08:30,156.066,156.172,156.065,156.114,850,156.325,156.369,0,156.114,156.194,156.642,0,156.114
2016.04.06,08:45,156.114,156.212,156.082,156.125,1133,156.325,156.369,0,156.125,156.194,156.642,0,156.125
2016.04.06,09:00,156.125,156.181,155.994,156.094,1253,156.125,156.181,0,156.094,156.194,156.642,0,156.094
2016.04.06,09:15,156.089,156.134,156.052,156.078,1127,156.125,156.181,0,156.078,156.194,156.642,0,156.078
2016.04.06,09:30,156.076,156.136,155.72,155.752,1519,156.125,156.181,0,155.752,156.194,156.642,0,155.752
2016.04.06,09:45,155.752,156.051,155.73,156.012,1443,156.125,156.181,0,156.012,156.194,156.642,0,156.012
2016.04.06,10:00,156.012,156.139,155.92,156.03,2235,156.012,156.139,0,156.03,156.194,156.642,0,156.03
2016.04.06,10:15,156.032,156.118,155.881,155.959,2042,156.012,156.139,0,155.959,156.194,156.642,0,155.959
2016.04.06,10:30,155.959,156.195,155.959,156.144,2064,156.012,156.195,0,156.144,156.194,156.642,0,156.144
2016.04.06,10:45,156.147,156.237,156.045,156.07,1740,156.012,156.237,0,156.07,156.194,156.642,0,156.07
2016.04.06,11:00,156.071,156.131,155.834,155.836,1907,156.071,156.131,0,155.836,156.194,156.642,0,155.836
2016.04.06,11:15,155.834,155.834,155.511,155.654,2102,156.071,156.131,0,155.654,156.194,156.642,0,155.654
2016.04.06,11:30,155.654,155.66,155.489,155.566,1640,156.071,156.131,0,155.566,156.194,156.642,0,155.566
2016.04.06,11:45,155.569,155.842,155.569,155.751,1841,156.071,156.131,0,155.751,156.194,156.642,0,155.751
2016.04.06,12:00,155.752,155.817,155.672,155.692,1819,155.752,155.817,0,155.692,156.194,156.642,0,155.692
2016.04.06,12:15,155.695,155.967,155.685,155.891,1624,155.752,155.967,0,155.891,156.194,156.642,0,155.891
2016.04.06,12:30,155.891,156.038,155.804,155.903,1516,155.752,156.038,0,155.903,156.194,156.642,0,155.903
2016.04.06,12:45,155.901,155.92,155.605,155.629,1612,155.752,156.038,0,155.629,156.194,156.642,0,155.629
2016.04.06,13:00,155.63,155.657,155.526,155.585,1764,155.63,155.657,0,155.585,156.194,156.642,0,155.585
2016.04.06,13:15,155.583,155.608,155.445,155.533,1643,155.63,155.657,0,155.533,156.194,156.642,0,155.533
2016.04.06,13:30,155.533,155.534,155.405,155.466,1664,155.63,155.657,0,155.466,156.194,156.642,0,155.466
2016.04.06,13:45,155.465,155.501,155.203,155.209,1692,155.63,155.657,0,155.209,156.194,156.642,0,155.209
2016.04.06,14:00,155.213,155.4,155.161,155.382,1550,155.213,155.4,0,155.382,156.194,156.642,0,155.382
2016.04.06,14:15,155.382,155.446,154.866,154.986,2140,155.213,155.446,0,154.986,156.194,156.642,0,154.986
2016.04.06,14:30,154.984,155.078,154.874,154.894,1927,155.213,155.446,0,154.894,156.194,156.642,0,154.894
2016.04.06,14:45,154.895,154.974,154.749,154.766,2031,155.213,155.446,0,154.766,156.194,156.642,0,154.766
2016.04.06,15:00,154.766,154.833,154.626,154.829,2060,154.766,154.833,0,154.829,156.194,156.642,0,154.829
2016.04.06,15:15,154.836,155.049,154.804,154.993,2091,154.766,155.049,0,154.993,156.194,156.642,0,154.993
2016.04.06,15:30,155,155.043,154.789,154.85,1959,154.766,155.049,0,154.85,156.194,156.642,0,154.85
2016.04.06,15:45,154.85,155.024,154.734,154.963,2152,154.766,155.049,0,154.963,156.194,156.642,0,154.963
2016.04.06,16:00,154.96,155.005,154.763,154.766,2207,154.96,155.005,0,154.766,156.194,156.642,0,154.766
2016.04.06,16:15,154.765,154.772,154.562,154.64,2342,154.96,155.005,0,154.64,156.194,156.642,0,154.64
2016.04.06,16:30,154.639,155.007,154.639,154.758,2769,154.96,155.007,0,154.758,156.194,156.642,0,154.758
2016.04.06,16:45,154.758,154.953,154.713,154.942,2309,154.96,155.007,0,154.942,156.194,156.642,0,154.942
2016.04.06,17:00,154.942,155.081,154.714,154.81,2807,154.942,155.081,0,154.81,156.194,156.642,0,154.81
2016.04.06,17:15,154.812,155.355,154.736,155.022,2764,154.942,155.355,0,155.022,156.194,156.642,0,155.022
2016.04.06,17:30,155.041,155.222,154.946,155.178,2687,154.942,155.355,0,155.178,156.194,156.642,0,155.178
2016.04.06,17:45,155.181,155.284,154.865,154.887,2458,154.942,155.355,0,154.887,156.194,156.642,0,154.887
2016.04.06,18:00,154.89,155.193,154.887,155.173,2667,154.89,155.193,0,155.173,156.194,156.642,0,155.173
2016.04.06,18:15,155.174,155.176,154.898,155.077,2135,154.89,155.193,0,155.077,156.194,156.642,0,155.077
2016.04.06,18:30,155.078,155.265,154.953,155.189,2767,154.89,155.265,0,155.189,156.194,156.642,0,155.189
2016.04.06,18:45,155.187,155.29,155.069,155.243,2793,154.89,155.29,0,155.243,156.194,156.642,0,155.243
2016.04.06,19:00,155.238,155.347,155.086,155.138,2099,155.238,155.347,0,155.138,156.194,156.642,0,155.138
2016.04.06,19:15,155.138,155.358,155.109,155.301,1658,155.238,155.358,0,155.301,156.194,156.642,0,155.301
2016.04.06,19:30,155.302,155.316,155.176,155.213,1260,155.238,155.358,0,155.213,156.194,156.642,0,155.213
2016.04.06,19:45,155.211,155.225,154.978,154.988,1526,155.238,155.358,0,154.988,156.194,156.642,0,154.988
2016.04.06,20:00,154.991,155.056,154.939,155.025,1450,154.991,155.056,0,155.025,156.194,156.642,0,155.025
2016.04.06,20:15,155.025,155.039,154.966,155.013,1175,154.991,155.056,0,155.013,156.194,156.642,0,155.013
2016.04.06,20:30,155.012,155.035,154.976,154.993,965,154.991,155.056,0,154.993,156.194,156.642,0,154.993
2016.04.06,20:45,154.99,155.023,154.79,154.796,1623,154.991,155.056,0,154.796,156.194,156.642,0,154.796
2016.04.06,21:00,154.796,154.932,154.517,154.61,3230,154.796,154.932,0,154.61,156.194,156.642,0,154.61
2016.04.06,21:15,154.611,154.831,154.601,154.772,2110,154.796,154.932,0,154.772,156.194,156.642,0,154.772
2016.04.06,21:30,154.779,154.886,154.691,154.692,1890,154.796,154.932,0,154.692,156.194,156.642,0,154.692
2016.04.06,21:45,154.695,154.916,154.695,154.87,1383,154.796,154.932,0,154.87,156.194,156.642,0,154.87
2016.04.06,22:00,154.87,154.94,154.81,154.88,1496,154.87,154.94,0,154.88,156.194,156.642,0,154.88
2016.04.06,22:15,154.88,154.974,154.873,154.882,1275,154.87,154.974,0,154.882,156.194,156.642,0,154.882
2016.04.06,22:30,154.883,154.953,154.873,154.944,1104,154.87,154.974,0,154.944,156.194,156.642,0,154.944
2016.04.06,22:45,154.947,155.015,154.908,154.951,1475,154.87,155.015,0,154.951,156.194,156.642,0,154.951
2016.04.06,23:00,154.948,155.014,154.885,154.978,811,154.948,155.014,0,154.978,156.194,156.642,0,154.978
2016.04.06,23:15,154.978,155.059,154.977,155.039,557,154.948,155.059,0,155.039,156.194,156.642,0,155.039
2016.04.06,23:30,155.041,155.064,154.997,155.001,592,154.948,155.064,0,155.001,156.194,156.642,0,155.001
2016.04.06,23:45,155.001,155.068,154.952,155.024,978,154.948,155.068,0,155.024,156.194,156.642,0,155.024
2016.04.07,00:00,155.034,155.071,154.959,154.999,549,155.034,155.071,0,154.999,155.034,155.071,0,154.999
2016.04.07,00:15,154.999,155.034,154.971,154.983,402,155.034,155.071,0,154.983,155.034,155.071,0,154.983
2016.04.07,00:30,154.983,154.998,154.879,154.917,433,155.034,155.071,0,154.917,155.034,155.071,0,154.917
2016.04.07,00:45,154.917,154.975,154.916,154.94,400,155.034,155.071,0,154.94,155.034,155.071,0,154.94
2016.04.07,01:00,154.932,155.073,154.932,155.058,892,154.932,155.073,0,155.058,155.034,155.073,0,155.058
2016.04.07,01:15,155.058,155.108,155.007,155.027,675,154.932,155.108,0,155.027,155.034,155.108,0,155.027
2016.04.07,01:30,155.026,155.103,154.954,154.974,724,154.932,155.108,0,154.974,155.034,155.108,0,154.974
2016.04.07,01:45,154.98,155.06,154.972,154.996,635,154.932,155.108,0,154.996,155.034,155.108,0,154.996
2016.04.07,02:00,154.995,155.016,154.943,155.014,565,154.995,155.016,0,155.014,155.034,155.108,0,155.014
2016.04.07,02:15,155.014,155.064,154.952,155.062,727,154.995,155.064,0,155.062,155.034,155.108,0,155.062
2016.04.07,02:30,155.06,155.089,155.014,155.067,718,154.995,155.089,0,155.067,155.034,155.108,0,155.067
2016.04.07,02:45,155.067,155.082,154.936,155.032,915,154.995,155.089,0,155.032,155.034,155.108,0,155.032
2016.04.07,03:00,155.031,155.104,154.867,154.98,1673,155.031,155.104,0,154.98,155.034,155.108,0,154.98
2016.04.07,03:15,154.979,155.08,154.912,155.05,1429,155.031,155.104,0,155.05,155.034,155.108,0,155.05
2016.04.07,03:30,155.051,155.32,155.016,155.096,1498,155.031,155.32,0,155.096,155.034,155.32,0,155.096
2016.04.07,03:45,155.095,155.159,154.749,154.81,1784,155.031,155.32,0,154.81,155.034,155.32,0,154.81
2016.04.07,04:00,154.81,154.848,154.65,154.676,2055,154.81,154.848,0,154.676,155.034,155.32,0,154.676
2016.04.07,04:15,154.677,154.793,154.533,154.777,2010,154.81,154.848,0,154.777,155.034,155.32,0,154.777
2016.04.07,04:30,154.774,154.963,154.595,154.638,1884,154.81,154.963,0,154.638,155.034,155.32,0,154.638
2016.04.07,04:45,154.639,154.672,154.501,154.6,1638,154.81,154.963,0,154.6,155.034,155.32,0,154.6
2016.04.07,05:00,154.602,154.616,154.255,154.329,1804,154.602,154.616,0,154.329,155.034,155.32,0,154.329
2016.04.07,05:15,154.328,154.405,154.129,154.242,1993,154.602,154.616,0,154.242,155.034,155.32,0,154.242
2016.04.07,05:30,154.238,154.36,154.078,154.304,1979,154.602,154.616,0,154.304,155.034,155.32,0,154.304
2016.04.07,05:45,154.306,154.402,154.245,154.245,1502,154.602,154.616,0,154.245,155.034,155.32,0,154.245
2016.04.07,06:00,154.245,154.267,154.181,154.195,1473,154.245,154.267,0,154.195,155.034,155.32,0,154.195
2016.04.07,06:15,154.198,154.255,154.043,154.114,1492,154.245,154.267,0,154.114,155.034,155.32,0,154.114
2016.04.07,06:30,154.113,154.113,153.924,154.008,1604,154.245,154.267,0,154.008,155.034,155.32,0,154.008
2016.04.07,06:45,154.008,154.212,153.997,154.21,1151,154.245,154.267,0,154.21,155.034,155.32,0,154.21
2016.04.07,07:00,154.21,154.238,154.092,154.098,1115,154.21,154.238,0,154.098,155.034,155.32,0,154.098
2016.04.07,07:15,154.1,154.15,154.084,154.103,916,154.21,154.238,0,154.103,155.034,155.32,0,154.103
2016.04.07,07:30,154.102,154.102,153.956,154.022,1318,154.21,154.238,0,154.022,155.034,155.32,0,154.022
2016.04.07,07:45,154.022,154.083,153.887,154.035,1592,154.21,154.238,0,154.035,155.034,155.32,0,154.035
2016.04.07,08:00,154.037,154.102,154.015,154.068,1473,154.037,154.102,0,154.068,155.034,155.32,0,154.068
2016.04.07,08:15,154.068,154.143,153.787,153.898,2177,154.037,154.143,0,153.898,155.034,155.32,0,153.898
2016.04.07,08:30,153.895,154.02,153.829,153.954,1941,154.037,154.143,0,153.954,155.034,155.32,0,153.954
2016.04.07,08:45,153.953,154.069,153.939,153.973,1576,154.037,154.143,0,153.973,155.034,155.32,0,153.973
2016.04.07,09:00,153.979,154.145,153.886,154.125,1591,153.979,154.145,0,154.125,155.034,155.32,0,154.125
2016.04.07,09:15,154.131,154.17,153.894,153.917,1830,153.979,154.17,0,153.917,155.034,155.32,0,153.917
2016.04.07,09:30,153.919,153.981,153.693,153.775,2302,153.979,154.17,0,153.775,155.034,155.32,0,153.775
2016.04.07,09:45,153.775,153.794,153.496,153.543,2135,153.979,154.17,0,153.543,155.034,155.32,0,153.543
2016.04.07,10:00,153.567,153.656,153.078,153.119,2558,153.567,153.656,0,153.119,155.034,155.32,0,153.119
2016.04.07,10:15,153.111,153.476,153.037,153.037,2532,153.567,153.656,0,153.037,155.034,155.32,0,153.037
2016.04.07,10:30,153.04,153.138,152.707,152.736,2701,153.567,153.656,0,152.736,155.034,155.32,0,152.736
2016.04.07,10:45,152.737,152.938,152.719,152.885,2579,153.567,153.656,0,152.885,155.034,155.32,0,152.885
2016.04.07,11:00,152.889,152.956,152.688,152.824,2293,152.889,152.956,0,152.824,155.034,155.32,0,152.824
2016.04.07,11:15,152.823,152.91,152.754,152.883,2358,152.889,152.956,0,152.883,155.034,155.32,0,152.883
2016.04.07,11:30,152.881,153.068,152.824,152.942,2065,152.889,153.068,0,152.942,155.034,155.32,0,152.942
2016.04.07,11:45,152.944,152.946,152.617,152.617,2309,152.889,153.068,0,152.617,155.034,155.32,0,152.617
2016.04.07,12:00,152.62,152.628,152.323,152.365,2223,152.62,152.628,0,152.365,155.034,155.32,0,152.365
2016.04.07,12:15,152.362,152.463,152.199,152.299,2334,152.62,152.628,0,152.299,155.034,155.32,0,152.299
2016.04.07,12:30,152.301,152.367,151.891,152.146,2777,152.62,152.628,0,152.146,155.034,155.32,0,152.146
2016.04.07,12:45,152.142,152.516,152.09,152.395,2261,152.62,152.628,0,152.395,155.034,155.32,0,152.395
2016.04.07,13:00,152.399,152.55,152.215,152.467,2027,152.399,152.55,0,152.467,155.034,155.32,0,152.467
2016.04.07,13:15,152.463,152.484,152.294,152.371,1926,152.399,152.55,0,152.371,155.034,155.32,0,152.371
2016.04.07,13:30,152.372,152.755,152.325,152.718,1926,152.399,152.755,0,152.718,155.034,155.32,0,152.718
2016.04.07,13:45,152.707,152.784,152.456,152.486,1801,152.399,152.784,0,152.486,155.034,155.32,0,152.486
2016.04.07,14:00,152.492,152.712,152.407,152.712,1858,152.492,152.712,0,152.712,155.034,155.32,0,152.712
2016.04.07,14:15,152.708,152.936,152.692,152.818,1696,152.492,152.936,0,152.818,155.034,155.32,0,152.818
2016.04.07,14:30,152.817,152.935,152.776,152.818,1805,152.492,152.936,0,152.818,155.034,155.32,0,152.818
2016.04.07,14:45,152.818,152.836,152.651,152.806,1891,152.492,152.936,0,152.806,155.034,155.32,0,152.806
2016.04.07,15:00,152.806,152.813,152.51,152.513,2140,152.806,152.813,0,152.513,155.034,155.32,0,152.513
2016.04.07,15:15,152.513,152.73,152.47,152.587,1868,152.806,152.813,0,152.587,155.034,155.32,0,152.587
2016.04.07,15:30,152.595,152.695,152.555,152.658,1502,152.806,152.813,0,152.658,155.034,155.32,0,152.658
2016.04.07,15:45,152.659,152.798,152.6,152.683,1999,152.806,152.813,0,152.683,155.034,155.32,0,152.683
2016.04.07,16:00,152.681,152.681,152.496,152.518,2258,152.681,152.681,0,152.518,155.034,155.32,0,152.518
2016.04.07,16:15,152.518,152.525,152.021,152.028,2385,152.681,152.681,0,152.028,155.034,155.32,0,152.028
2016.04.07,16:30,152.034,152.522,151.941,152.404,3061,152.681,152.681,0,152.404,155.034,155.32,0,152.404
2016.04.07,16:45,152.402,152.584,152.306,152.49,2965,152.681,152.681,0,152.49,155.034,155.32,0,152.49
2016.04.07,17:00,152.492,152.554,152.365,152.365,2978,152.492,152.554,0,152.365,155.034,155.32,0,152.365
2016.04.07,17:15,152.364,152.364,152.147,152.192,2945,152.492,152.554,0,152.192,155.034,155.32,0,152.192
2016.04.07,17:30,152.194,152.28,152.119,152.153,2826,152.492,152.554,0,152.153,155.034,155.32,0,152.153
2016.04.07,17:45,152.153,152.503,152.043,152.101,2961,152.492,152.554,0,152.101,155.034,155.32,0,152.101
2016.04.07,18:00,152.109,152.143,151.637,151.962,2887,152.109,152.143,0,151.962,155.034,155.32,0,151.962
2016.04.07,18:15,151.962,152.131,151.74,152.08,2107,152.109,152.143,0,152.08,155.034,155.32,0,152.08
2016.04.07,18:30,152.08,152.289,152.037,152.121,2055,152.109,152.289,0,152.121,155.034,155.32,0,152.121
2016.04.07,18:45,152.122,152.146,151.938,152.067,1802,152.109,152.289,0,152.067,155.034,155.32,0,152.067
2016.04.07,19:00,152.069,152.247,152.031,152.196,1623,152.069,152.247,0,152.196,155.034,155.32,0,152.196
2016.04.07,19:15,152.195,152.216,152.053,152.109,1721,152.069,152.247,0,152.109,155.034,155.32,0,152.109
2016.04.07,19:30,152.109,152.196,152.046,152.046,1530,152.069,152.247,0,152.046,155.034,155.32,0,152.046
2016.04.07,19:45,152.045,152.194,152.004,152.115,1651,152.069,152.247,0,152.115,155.034,155.32,0,152.115
2016.04.07,20:00,152.115,152.265,151.924,152.241,1754,152.115,152.265,0,152.241,155.034,155.32,0,152.241
2016.04.07,20:15,152.241,152.38,152.167,152.307,1536,152.115,152.38,0,152.307,155.034,155.32,0,152.307
2016.04.07,20:30,152.305,152.46,152.241,152.383,1610,152.115,152.46,0,152.383,155.034,155.32,0,152.383
2016.04.07,20:45,152.384,152.394,152.017,152.039,2135,152.115,152.46,0,152.039,155.034,155.32,0,152.039
2016.04.07,21:00,152.039,152.227,151.989,152.213,1877,152.039,152.227,0,152.213,155.034,155.32,0,152.213
2016.04.07,21:15,152.219,152.277,152.159,152.248,1536,152.039,152.277,0,152.248,155.034,155.32,0,152.248
2016.04.07,21:30,152.248,152.312,152.177,152.195,1339,152.039,152.312,0,152.195,155.034,155.32,0,152.195
2016.04.07,21:45,152.196,152.211,152.056,152.191,1569,152.039,152.312,0,152.191,155.034,155.32,0,152.191
2016.04.07,22:00,152.183,152.402,152.14,152.382,1442,152.183,152.402,0,152.382,155.034,155.32,0,152.382
2016.04.07,22:15,152.386,152.402,152.306,152.376,1078,152.183,152.402,0,152.376,155.034,155.32,0,152.376
2016.04.07,22:30,152.373,152.486,152.329,152.384,1451,152.183,152.486,0,152.384,155.034,155.32,0,152.384
2016.04.07,22:45,152.384,152.443,152.301,152.327,1618,152.183,152.486,0,152.327,155.034,155.32,0,152.327
2016.04.07,23:00,152.327,152.454,152.264,152.312,1095,152.327,152.454,0,152.312,155.034,155.32,0,152.312
2016.04.07,23:15,152.306,152.333,152.257,152.27,543,152.327,152.454,0,152.27,155.034,155.32,0,152.27
