V1,V2,V3,V4,V5,V6,V7,v60h,v60t,v60y,v60o,v24h,v24t,v24y,v24o
2016.02.11,07:00,163.694,163.851,163.672,163.787,1192,163.778,163.851,0,163.787,164.514,165.058,0,163.787
2016.02.11,07:15,163.793,163.846,163.697,163.72,1031,163.778,163.851,0,163.72,164.514,165.058,0,163.72
2016.02.11,07:30,163.721,163.851,163.598,163.777,1224,163.778,163.851,0,163.777,164.514,165.058,0,163.777
2016.02.11,07:45,163.781,163.818,163.683,163.765,1233,163.781,163.818,0,163.765,164.514,165.058,0,163.765
2016.02.11,08:00,163.765,163.81,163.576,163.691,1450,163.781,163.818,0,163.691,164.514,165.058,0,163.691
2016.02.11,08:15,163.691,163.721,163.14,163.163,2027,163.781,163.818,0,163.163,164.514,165.058,0,163.163
2016.02.11,08:30,163.161,163.277,163.108,163.21,1723,163.781,163.818,0,163.21,164.514,165.058,0,163.21
2016.02.11,08:45,163.209,163.512,163.209,163.494,1351,163.209,163.512,0,163.494,164.514,165.058,0,163.494
2016.02.11,09:00,163.492,163.801,163.431,163.566,2055,163.209,163.801,0,163.566,164.514,165.058,0,163.566
2016.02.11,09:15,163.565,163.842,163.522,163.794,1877,163.209,163.842,0,163.794,164.514,165.058,0,163.794
2016.02.11,09:30,163.796,163.796,163.468,163.527,1923,163.209,163.842,0,163.527,164.514,165.058,0,163.527
2016.02.11,09:45,163.527,163.688,163.422,163.526,1847,163.527,163.688,0,163.526,164.514,165.058,0,163.526
2016.02.11,10:00,163.528,163.528,162.676,162.815,3014,163.527,163.688,0,162.815,164.514,165.058,0,162.815
2016.02.11,10:15,162.815,162.842,161.258,161.984,3593,163.527,163.688,0,161.984,164.514,165.058,0,161.984
2016.02.11,10:30,161.98,161.98,160.068,160.68,3709,163.527,163.688,0,160.68,164.514,165.058,0,160.68
2016.02.11,10:45,160.678,161.211,160.516,161.024,3723,160.678,161.211,0,161.024,164.514,165.058,0,161.024
2016.02.11,11:00,161.021,161.021,160.185,160.341,3719,160.678,161.211,0,160.341,164.514,165.058,0,160.341
2016.02.11,11:15,160.34,160.909,159.797,160.71,3678,160.678,161.211,0,160.71,164.514,165.058,0,160.71
2016.02.11,11:30,160.71,161.298,160.597,160.696,3401,160.678,161.298,0,160.696,164.514,165.058,0,160.696
2016.02.11,11:45,160.696,161.217,160.673,160.983,2964,160.696,161.217,0,160.983,164.514,165.058,0,160.983
2016.02.11,12:00,160.986,161.214,160.799,161.066,2745,160.696,161.217,0,161.066,164.514,165.058,0,161.066
2016.02.11,12:15,161.066,161.07,160.738,160.961,3028,160.696,161.217,0,160.961,164.514,165.058,0,160.961
2016.02.11,12:30,160.961,161.648,160.852,161.441,3093,160.696,161.648,0,161.441,164.514,165.058,0,161.441
2016.02.11,12:45,161.443,161.862,161.306,161.528,3020,161.443,161.862,0,161.528,164.514,165.058,0,161.528
2016.02.11,13:00,161.527,161.635,161.102,161.241,3093,161.443,161.862,0,161.241,164.514,165.058,0,161.241
2016.02.11,13:15,161.241,161.479,161.046,161.048,2622,161.443,161.862,0,161.048,164.514,165.058,0,161.048
2016.02.11,13:30,161.052,161.115,160.516,160.674,2817,161.443,161.862,0,160.674,164.514,165.058,0,160.674
2016.02.11,13:45,160.675,160.775,160.282,160.502,3086,160.675,160.775,0,160.502,164.514,165.058,0,160.502
2016.02.11,14:00,160.497,160.727,160.127,160.51,3300,160.675,160.775,0,160.51,164.514,165.058,0,160.51
2016.02.11,14:15,160.517,163.127,160.363,161.739,3669,160.675,163.127,0,161.739,164.514,165.058,0,161.739
2016.02.11,14:30,161.74,161.998,161.192,161.524,3582,160.675,163.127,0,161.524,164.514,165.058,0,161.524
2016.02.11,14:45,161.52,161.834,161.263,161.55,2665,161.52,161.834,0,161.55,164.514,165.058,0,161.55
2016.02.11,15:00,161.556,161.742,161.245,161.679,3528,161.52,161.834,0,161.679,164.514,165.058,0,161.679
2016.02.11,15:15,161.653,161.762,161.421,161.502,3275,161.52,161.834,0,161.502,164.514,165.058,0,161.502
2016.02.11,15:30,161.607,162.395,161.498,162.311,3447,161.52,162.395,0,162.311,164.514,165.058,0,162.311
2016.02.11,15:45,162.319,162.409,162.044,162.1,3515,162.319,162.409,0,162.1,164.514,165.058,0,162.1
2016.02.11,16:00,162.113,162.453,162.081,162.374,3415,162.319,162.453,0,162.374,164.514,165.058,0,162.374
2016.02.11,16:15,162.379,162.455,162.082,162.177,2997,162.319,162.455,0,162.177,164.514,165.058,0,162.177
2016.02.11,16:30,162.176,162.43,162.087,162.226,3784,162.319,162.455,0,162.226,164.514,165.058,0,162.226
2016.02.11,16:45,162.221,162.471,162.09,162.424,3706,162.221,162.471,0,162.424,164.514,165.058,0,162.424
2016.02.11,17:00,162.422,162.647,162.219,162.577,3725,162.221,162.647,0,162.577,164.514,165.058,0,162.577
2016.02.11,17:15,162.575,162.605,162.378,162.398,3326,162.221,162.647,0,162.398,164.514,165.058,0,162.398
2016.02.11,17:30,162.398,162.398,161.63,161.799,3480,162.221,162.647,0,161.799,164.514,165.058,0,161.799
2016.02.11,17:45,161.796,162.059,161.418,161.476,3560,161.796,162.059,0,161.476,164.514,165.058,0,161.476
2016.02.11,18:00,161.472,161.67,161.419,161.565,3492,161.796,162.059,0,161.565,164.514,165.058,0,161.565
2016.02.11,18:15,161.571,162.053,161.453,161.839,3148,161.796,162.059,0,161.839,164.514,165.058,0,161.839
2016.02.11,18:30,161.84,161.909,161.667,161.688,3119,161.796,162.059,0,161.688,164.514,165.058,0,161.688
2016.02.11,18:45,161.693,161.696,161.249,161.379,2828,161.693,161.696,0,161.379,164.514,165.058,0,161.379
2016.02.11,19:00,161.381,161.849,161.376,161.75,2474,161.693,161.849,0,161.75,164.514,165.058,0,161.75
2016.02.11,19:15,161.75,161.946,161.553,161.824,2388,161.693,161.946,0,161.824,164.514,165.058,0,161.824
2016.02.11,19:30,161.82,161.882,161.613,161.882,2106,161.693,161.946,0,161.882,164.514,165.058,0,161.882
2016.02.11,19:45,161.881,161.997,161.798,161.958,2060,161.881,161.997,0,161.958,164.514,165.058,0,161.958
2016.02.11,20:00,161.961,162.304,161.871,162.198,2505,161.881,162.304,0,162.198,164.514,165.058,0,162.198
2016.02.11,20:15,162.197,162.23,162.014,162.036,2203,161.881,162.304,0,162.036,164.514,165.058,0,162.036
2016.02.11,20:30,162.033,162.183,161.904,161.995,2071,161.881,162.304,0,161.995,164.514,165.058,0,161.995
2016.02.11,20:45,161.995,162.038,161.933,161.976,1640,161.995,162.038,0,161.976,164.514,165.058,0,161.976
2016.02.11,21:00,161.973,162.18,161.952,162.171,1966,161.995,162.18,0,162.171,164.514,165.058,0,162.171
2016.02.11,21:15,162.174,162.219,161.799,161.806,2062,161.995,162.219,0,161.806,164.514,165.058,0,161.806
2016.02.11,21:30,161.806,162.501,161.561,162.284,2672,161.995,162.501,0,162.284,164.514,165.058,0,162.284
2016.02.11,21:45,162.279,162.876,162.247,162.628,3339,162.279,162.876,0,162.628,164.514,165.058,0,162.628
2016.02.11,22:00,162.625,162.634,162.162,162.355,2566,162.279,162.876,0,162.355,164.514,165.058,0,162.355
2016.02.11,22:15,162.355,162.528,162.214,162.466,2051,162.279,162.876,0,162.466,164.514,165.058,0,162.466
2016.02.11,22:30,162.466,162.818,162.398,162.814,2208,162.279,162.876,0,162.814,164.514,165.058,0,162.814
2016.02.11,22:45,162.811,162.874,162.567,162.595,2228,162.811,162.874,0,162.595,164.514,165.058,0,162.595
2016.02.11,23:00,162.595,162.661,162.473,162.647,1043,162.811,162.874,0,162.647,164.514,165.058,0,162.647
2016.02.11,23:15,162.647,162.803,162.647,162.699,782,162.811,162.874,0,162.699,164.514,165.058,0,162.699
2016.02.11,23:30,162.699,162.718,162.627,162.657,896,162.811,162.874,0,162.657,164.514,165.058,0,162.657
2016.02.11,23:45,162.66,162.766,162.644,162.703,1243,162.66,162.766,0,162.703,162.66,162.766,0,162.703
2016.02.12,00:00,162.704,162.71,162.638,162.666,522,162.66,162.766,0,162.666,162.66,162.766,0,162.666
2016.02.12,00:15,162.666,162.809,162.635,162.794,689,162.66,162.809,0,162.794,162.66,162.809,0,162.794
2016.02.12,00:30,162.812,163.1,162.769,163.045,1096,162.66,163.1,0,163.045,162.66,163.1,0,163.045
2016.02.12,00:45,163.044,163.146,162.926,162.926,1348,163.044,163.146,0,162.926,162.66,163.146,0,162.926
2016.02.12,01:00,162.926,162.94,162.774,162.88,1814,163.044,163.146,0,162.88,162.66,163.146,0,162.88
2016.02.12,01:15,162.879,162.968,162.688,162.787,1699,163.044,163.146,0,162.787,162.66,163.146,0,162.787
2016.02.12,01:30,162.787,162.881,162.689,162.731,1273,163.044,163.146,0,162.731,162.66,163.146,0,162.731
2016.02.12,01:45,162.731,162.985,162.726,162.859,1741,162.731,162.985,0,162.859,162.66,163.146,0,162.859
2016.02.12,02:00,162.857,162.857,162.132,162.242,3408,162.731,162.985,0,162.242,162.66,163.146,0,162.242
2016.02.12,02:15,162.243,162.595,162.013,162.457,3059,162.731,162.985,0,162.457,162.66,163.146,0,162.457
2016.02.12,02:30,162.454,162.915,162.388,162.788,2577,162.731,162.985,0,162.788,162.66,163.146,0,162.788
2016.02.12,02:45,162.78,162.794,162.408,162.629,2811,162.78,162.794,0,162.629,162.66,163.146,0,162.629
2016.02.12,03:00,162.629,162.647,162.409,162.573,2451,162.78,162.794,0,162.573,162.66,163.146,0,162.573
2016.02.12,03:15,162.576,162.652,162.275,162.39,2382,162.78,162.794,0,162.39,162.66,163.146,0,162.39
2016.02.12,03:30,162.39,162.578,162.343,162.574,2228,162.78,162.794,0,162.574,162.66,163.146,0,162.574
2016.02.12,03:45,162.575,162.753,162.542,162.707,2265,162.575,162.753,0,162.707,162.66,163.146,0,162.707
2016.02.12,04:00,162.706,162.706,162.293,162.482,2360,162.575,162.753,0,162.482,162.66,163.146,0,162.482
2016.02.12,04:15,162.482,162.483,162.129,162.315,2887,162.575,162.753,0,162.315,162.66,163.146,0,162.315
2016.02.12,04:30,162.319,162.415,162.239,162.319,1997,162.575,162.753,0,162.319,162.66,163.146,0,162.319
2016.02.12,04:45,162.319,162.385,162.249,162.361,1704,162.319,162.385,0,162.361,162.66,163.146,0,162.361
2016.02.12,05:00,162.36,162.534,162.332,162.493,1788,162.319,162.534,0,162.493,162.66,163.146,0,162.493
2016.02.12,05:15,162.492,162.67,162.469,162.501,1776,162.319,162.67,0,162.501,162.66,163.146,0,162.501
2016.02.12,05:30,162.5,163.079,162.479,162.975,3034,162.319,163.079,0,162.975,162.66,163.146,0,162.975
2016.02.12,05:45,162.974,163.527,162.932,163.442,2913,162.974,163.527,0,163.442,162.66,163.527,0,163.442
2016.02.12,06:00,163.449,163.449,162.799,163.088,3099,162.974,163.527,0,163.088,162.66,163.527,0,163.088
2016.02.12,06:15,163.089,163.096,162.842,163.004,2576,162.974,163.527,0,163.004,162.66,163.527,0,163.004
2016.02.12,06:30,163,163.296,162.927,163.226,2100,162.974,163.527,0,163.226,162.66,163.527,0,163.226
2016.02.12,06:45,163.226,163.226,162.92,163.003,1948,163.226,163.226,0,163.003,162.66,163.527,0,163.003
2016.02.12,07:00,163,163.171,162.936,163.029,2186,163.226,163.226,0,163.029,162.66,163.527,0,163.029
2016.02.12,07:15,163.029,163.047,162.606,162.665,1854,163.226,163.226,0,162.665,162.66,163.527,0,162.665
2016.02.12,07:30,162.665,162.914,162.625,162.74,2007,163.226,163.226,0,162.74,162.66,163.527,0,162.74
2016.02.12,07:45,162.738,162.757,162.414,162.572,2473,162.738,162.757,0,162.572,162.66,163.527,0,162.572
2016.02.12,08:00,162.574,162.689,162.232,162.236,2173,162.738,162.757,0,162.236,162.66,163.527,0,162.236
2016.02.12,08:15,162.237,162.299,161.865,162.295,2354,162.738,162.757,0,162.295,162.66,163.527,0,162.295
2016.02.12,08:30,162.296,162.411,162.194,162.33,1268,162.738,162.757,0,162.33,162.66,163.527,0,162.33
2016.02.12,08:45,162.331,162.397,161.654,161.917,1926,162.331,162.397,0,161.917,162.66,163.527,0,161.917
2016.02.12,09:00,161.916,162.597,161.717,162.496,3098,162.331,162.597,0,162.496,162.66,163.527,0,162.496
2016.02.12,09:15,162.496,162.68,162.331,162.489,2670,162.331,162.68,0,162.489,162.66,163.527,0,162.489
2016.02.12,09:30,162.489,162.89,162.245,162.793,2611,162.331,162.89,0,162.793,162.66,163.527,0,162.793
2016.02.12,09:45,162.784,162.788,162.386,162.568,2591,162.784,162.788,0,162.568,162.66,163.527,0,162.568
2016.02.12,10:00,162.567,163.514,162.464,162.949,3657,162.784,163.514,0,162.949,162.66,163.527,0,162.949
2016.02.12,10:15,162.957,163.536,162.701,162.709,3426,162.784,163.536,0,162.709,162.66,163.536,0,162.709
2016.02.12,10:30,162.703,163.236,162.683,163.144,3238,162.784,163.536,0,163.144,162.66,163.536,0,163.144
2016.02.12,10:45,163.144,163.449,163.094,163.352,3036,163.144,163.449,0,163.352,162.66,163.536,0,163.352
2016.02.12,11:00,163.359,163.459,163.207,163.369,2913,163.144,163.459,0,163.369,162.66,163.536,0,163.369
2016.02.12,11:15,163.369,163.444,163.192,163.392,2602,163.144,163.459,0,163.392,162.66,163.536,0,163.392
2016.02.12,11:30,163.392,163.862,163.37,163.414,2765,163.144,163.862,0,163.414,162.66,163.862,0,163.414
2016.02.12,11:45,163.413,163.636,163.31,163.573,2493,163.413,163.636,0,163.573,162.66,163.862,0,163.573
2016.02.12,12:00,163.572,164.038,163.453,163.939,2758,163.413,164.038,0,163.939,162.66,164.038,0,163.939
2016.02.12,12:15,163.936,164.014,163.636,163.703,2736,163.413,164.038,0,163.703,162.66,164.038,0,163.703
2016.02.12,12:30,163.701,163.914,163.606,163.799,2366,163.413,164.038,0,163.799,162.66,164.038,0,163.799
2016.02.12,12:45,163.802,163.866,163.699,163.797,2540,163.802,163.866,0,163.797,162.66,164.038,0,163.797
2016.02.12,13:00,163.801,163.908,163.681,163.72,2357,163.802,163.908,0,163.72,162.66,164.038,0,163.72
2016.02.12,13:15,163.718,163.718,163.411,163.562,2436,163.802,163.908,0,163.562,162.66,164.038,0,163.562
2016.02.12,13:30,163.559,163.642,163.458,163.564,2395,163.802,163.908,0,163.564,162.66,164.038,0,163.564
2016.02.12,13:45,163.565,163.735,163.565,163.595,2528,163.565,163.735,0,163.595,162.66,164.038,0,163.595
2016.02.12,14:00,163.599,163.954,163.569,163.863,2305,163.565,163.954,0,163.863,162.66,164.038,0,163.863
2016.02.12,14:15,163.867,163.92,163.558,163.635,2551,163.565,163.954,0,163.635,162.66,164.038,0,163.635
2016.02.12,14:30,163.638,163.981,163.636,163.853,2398,163.565,163.981,0,163.853,162.66,164.038,0,163.853
2016.02.12,14:45,163.852,163.885,163.563,163.578,2162,163.852,163.885,0,163.578,162.66,164.038,0,163.578
2016.02.12,15:00,163.579,163.65,163.388,163.439,2800,163.852,163.885,0,163.439,162.66,164.038,0,163.439
2016.02.12,15:15,163.44,163.671,163.429,163.545,2728,163.852,163.885,0,163.545,162.66,164.038,0,163.545
2016.02.12,15:30,163.566,163.949,163.502,163.529,3462,163.852,163.949,0,163.529,162.66,164.038,0,163.529
2016.02.12,15:45,163.524,163.717,163.335,163.481,3132,163.524,163.717,0,163.481,162.66,164.038,0,163.481
2016.02.12,16:00,163.483,163.58,163.129,163.164,3084,163.524,163.717,0,163.164,162.66,164.038,0,163.164
2016.02.12,16:15,163.165,163.439,163.133,163.244,2765,163.524,163.717,0,163.244,162.66,164.038,0,163.244
2016.02.12,16:30,163.233,163.387,163.069,163.218,3681,163.524,163.717,0,163.218,162.66,164.038,0,163.218
2016.02.12,16:45,163.222,163.281,162.93,163.032,3220,163.222,163.281,0,163.032,162.66,164.038,0,163.032
2016.02.12,17:00,163.044,163.219,162.863,163.095,3548,163.222,163.281,0,163.095,162.66,164.038,0,163.095
2016.02.12,17:15,163.1,163.49,162.967,163.43,3402,163.222,163.49,0,163.43,162.66,164.038,0,163.43
2016.02.12,17:30,163.43,163.624,163.209,163.219,3174,163.222,163.624,0,163.219,162.66,164.038,0,163.219
2016.02.12,17:45,163.22,163.379,162.927,162.936,3088,163.22,163.379,0,162.936,162.66,164.038,0,162.936
2016.02.12,18:00,162.937,163.151,162.844,163.135,3238,163.22,163.379,0,163.135,162.66,164.038,0,163.135
2016.02.12,18:15,163.134,163.313,163.061,163.278,3272,163.22,163.379,0,163.278,162.66,164.038,0,163.278
2016.02.12,18:30,163.269,163.533,163.239,163.251,3179,163.22,163.533,0,163.251,162.66,164.038,0,163.251
2016.02.12,18:45,163.249,163.511,163.235,163.31,2643,163.249,163.511,0,163.31,162.66,164.038,0,163.31
2016.02.12,19:00,163.31,163.57,163.31,163.544,2060,163.249,163.57,0,163.544,162.66,164.038,0,163.544
2016.02.12,19:15,163.545,163.814,163.48,163.799,1887,163.249,163.814,0,163.799,162.66,164.038,0,163.799
2016.02.12,19:30,163.798,163.802,163.651,163.726,1663,163.249,163.814,0,163.726,162.66,164.038,0,163.726
2016.02.12,19:45,163.726,163.929,163.679,163.84,1859,163.726,163.929,0,163.84,162.66,164.038,0,163.84
2016.02.12,20:00,163.842,164.224,163.827,164.208,1895,163.726,164.224,0,164.208,162.66,164.224,0,164.208
2016.02.12,20:15,164.208,164.432,164.058,164.401,2094,163.726,164.432,0,164.401,162.66,164.432,0,164.401
2016.02.12,20:30,164.4,164.538,164.351,164.519,1493,163.726,164.538,0,164.519,162.66,164.538,0,164.519
2016.02.12,20:45,164.519,164.556,164.418,164.49,1697,164.519,164.556,0,164.49,162.66,164.556,0,164.49
2016.02.12,21:00,164.49,164.752,164.434,164.694,1775,164.519,164.752,0,164.694,162.66,164.752,0,164.694
2016.02.12,21:15,164.695,164.763,164.581,164.672,1884,164.519,164.763,0,164.672,162.66,164.763,0,164.672
2016.02.12,21:30,164.673,164.703,164.505,164.575,1660,164.519,164.763,0,164.575,162.66,164.763,0,164.575
2016.02.12,21:45,164.58,164.61,164.343,164.377,1842,164.58,164.61,0,164.377,162.66,164.763,0,164.377
2016.02.12,22:00,164.373,164.435,164.26,164.376,1619,164.58,164.61,0,164.376,162.66,164.763,0,164.376
2016.02.12,22:15,164.376,164.437,164.281,164.383,1541,164.58,164.61,0,164.383,162.66,164.763,0,164.383
2016.02.12,22:30,164.394,164.424,164.296,164.296,1383,164.58,164.61,0,164.296,162.66,164.763,0,164.296
2016.02.12,22:45,164.296,164.469,164.296,164.355,1343,164.296,164.469,0,164.355,162.66,164.763,0,164.355
2016.02.12,23:00,164.355,164.375,164.266,164.266,786,164.296,164.469,0,164.266,162.66,164.763,0,164.266
2016.02.12,23:15,164.266,164.309,164.229,164.249,683,164.296,164.469,0,164.249,162.66,164.763,0,164.249
2016.02.12,23:30,164.248,164.31,164.154,164.16,696,164.296,164.469,0,164.16,162.66,164.763,0,164.16
2016.02.12,23:45,164.159,164.189,164.157,164.159,51,164.159,164.189,0,164.159,164.159,164.189,0,164.159
2016.02.15,00:00,164.37,164.483,164.283,164.294,244,164.159,164.483,0,164.294,164.159,164.483,0,164.294
2016.02.15,00:15,164.291,164.368,164.207,164.365,495,164.159,164.483,0,164.365,164.159,164.483,0,164.365
2016.02.15,00:30,164.362,164.581,164.323,164.567,832,164.159,164.581,0,164.567,164.159,164.581,0,164.567
2016.02.15,00:45,164.567,164.719,164.492,164.631,891,164.567,164.719,0,164.631,164.159,164.719,0,164.631
2016.02.15,01:00,164.629,165.009,164.614,164.989,2331,164.567,165.009,0,164.989,164.159,165.009,0,164.989
2016.02.15,01:15,164.99,165.011,164.771,164.862,1296,164.567,165.011,0,164.862,164.159,165.011,0,164.862
2016.02.15,01:30,164.864,164.985,164.802,164.899,1142,164.567,165.011,0,164.899,164.159,165.011,0,164.899
2016.02.15,01:45,164.892,165.06,164.841,165.03,1048,164.892,165.06,0,165.03,164.159,165.06,0,165.03
2016.02.15,02:00,165.025,165.028,164.589,164.616,2671,164.892,165.06,0,164.616,164.159,165.06,0,164.616
2016.02.15,02:15,164.609,164.637,164.415,164.53,2554,164.892,165.06,0,164.53,164.159,165.06,0,164.53
2016.02.15,02:30,164.534,164.743,164.506,164.621,1906,164.892,165.06,0,164.621,164.159,165.06,0,164.621
2016.02.15,02:45,164.623,164.653,164.356,164.36,2251,164.623,164.653,0,164.36,164.159,165.06,0,164.36
2016.02.15,03:00,164.365,164.583,164.365,164.522,2070,164.623,164.653,0,164.522,164.159,165.06,0,164.522
2016.02.15,03:15,164.52,164.744,164.41,164.623,2571,164.623,164.744,0,164.623,164.159,165.06,0,164.623
2016.02.15,03:30,164.623,164.954,164.556,164.814,2652,164.623,164.954,0,164.814,164.159,165.06,0,164.814
2016.02.15,03:45,164.814,164.998,164.814,164.875,1865,164.814,164.998,0,164.875,164.159,165.06,0,164.875
2016.02.15,04:00,164.876,165.001,164.651,164.926,2168,164.814,165.001,0,164.926,164.159,165.06,0,164.926
2016.02.15,04:15,164.926,164.997,164.833,164.923,1960,164.814,165.001,0,164.923,164.159,165.06,0,164.923
2016.02.15,04:30,164.925,164.96,164.842,164.853,1572,164.814,165.001,0,164.853,164.159,165.06,0,164.853
2016.02.15,04:45,164.852,165.198,164.849,165.139,1691,164.852,165.198,0,165.139,164.159,165.198,0,165.139
2016.02.15,05:00,165.139,165.294,165.134,165.231,1670,164.852,165.294,0,165.231,164.159,165.294,0,165.231
2016.02.15,05:15,165.232,165.301,165.134,165.207,1438,164.852,165.301,0,165.207,164.159,165.301,0,165.207
2016.02.15,05:30,165.207,165.433,165.16,165.347,1776,164.852,165.433,0,165.347,164.159,165.433,0,165.347
2016.02.15,05:45,165.347,165.465,165.271,165.432,1558,165.347,165.465,0,165.432,164.159,165.465,0,165.432
2016.02.15,06:00,165.437,165.483,165.357,165.4,1345,165.347,165.483,0,165.4,164.159,165.483,0,165.4
2016.02.15,06:15,165.4,165.535,165.395,165.527,1427,165.347,165.535,0,165.527,164.159,165.535,0,165.527
2016.02.15,06:30,165.526,165.548,165.321,165.385,1914,165.347,165.548,0,165.385,164.159,165.548,0,165.385
2016.02.15,06:45,165.385,165.417,165.303,165.387,1578,165.385,165.417,0,165.387,164.159,165.548,0,165.387
2016.02.15,07:00,165.387,165.529,165.386,165.456,1681,165.385,165.529,0,165.456,164.159,165.548,0,165.456
2016.02.15,07:15,165.456,165.564,165.42,165.547,1848,165.385,165.564,0,165.547,164.159,165.564,0,165.547
2016.02.15,07:30,165.543,165.603,165.434,165.468,1909,165.385,165.603,0,165.468,164.159,165.603,0,165.468
2016.02.15,07:45,165.47,165.616,165.47,165.504,2353,165.47,165.616,0,165.504,164.159,165.616,0,165.504
2016.02.15,08:00,165.504,165.739,165.487,165.563,2270,165.47,165.739,0,165.563,164.159,165.739,0,165.563
2016.02.15,08:15,165.563,165.576,165.367,165.454,1720,165.47,165.739,0,165.454,164.159,165.739,0,165.454
2016.02.15,08:30,165.455,165.605,165.455,165.526,1168,165.47,165.739,0,165.526,164.159,165.739,0,165.526
2016.02.15,08:45,165.526,165.537,165.333,165.431,1434,165.526,165.537,0,165.431,164.159,165.739,0,165.431
2016.02.15,09:00,165.442,165.58,165.311,165.449,1948,165.526,165.58,0,165.449,164.159,165.739,0,165.449
2016.02.15,09:15,165.449,165.512,165.233,165.259,1557,165.526,165.58,0,165.259,164.159,165.739,0,165.259
2016.02.15,09:30,165.262,165.397,165.161,165.287,2315,165.526,165.58,0,165.287,164.159,165.739,0,165.287
2016.02.15,09:45,165.288,165.331,164.986,165.111,2330,165.288,165.331,0,165.111,164.159,165.739,0,165.111
2016.02.15,10:00,165.107,165.122,164.626,164.808,3045,165.288,165.331,0,164.808,164.159,165.739,0,164.808
2016.02.15,10:15,164.807,165.26,164.807,164.98,2936,165.288,165.331,0,164.98,164.159,165.739,0,164.98
2016.02.15,10:30,164.98,165.215,164.872,165.149,2903,165.288,165.331,0,165.149,164.159,165.739,0,165.149
2016.02.15,10:45,165.149,165.157,164.881,164.918,2685,165.149,165.157,0,164.918,164.159,165.739,0,164.918
2016.02.15,11:00,164.918,165.119,164.737,165.085,2545,165.149,165.157,0,165.085,164.159,165.739,0,165.085
2016.02.15,11:15,165.086,165.131,164.951,165.083,2231,165.149,165.157,0,165.083,164.159,165.739,0,165.083
2016.02.15,11:30,165.084,165.201,164.982,165.047,2371,165.149,165.201,0,165.047,164.159,165.739,0,165.047
2016.02.15,11:45,165.046,165.093,164.759,164.87,1927,165.046,165.093,0,164.87,164.159,165.739,0,164.87
2016.02.15,12:00,164.874,165.178,164.856,165.07,2237,165.046,165.178,0,165.07,164.159,165.739,0,165.07
2016.02.15,12:15,165.069,165.153,165.003,165.034,1716,165.046,165.178,0,165.034,164.159,165.739,0,165.034
2016.02.15,12:30,165.033,165.168,164.955,165.136,1757,165.046,165.178,0,165.136,164.159,165.739,0,165.136
2016.02.15,12:45,165.135,165.156,165.024,165.09,1902,165.135,165.156,0,165.09,164.159,165.739,0,165.09
2016.02.15,13:00,165.09,165.193,164.949,164.966,1800,165.135,165.193,0,164.966,164.159,165.739,0,164.966
2016.02.15,13:15,164.97,165.099,164.866,164.866,1614,165.135,165.193,0,164.866,164.159,165.739,0,164.866
2016.02.15,13:30,164.863,164.943,164.817,164.9,1200,165.135,165.193,0,164.9,164.159,165.739,0,164.9
2016.02.15,13:45,164.9,164.968,164.78,164.78,1684,164.9,164.968,0,164.78,164.159,165.739,0,164.78
2016.02.15,14:00,164.776,164.959,164.758,164.956,1527,164.9,164.968,0,164.956,164.159,165.739,0,164.956
2016.02.15,14:15,164.955,165.163,164.931,165.084,1873,164.9,165.163,0,165.084,164.159,165.739,0,165.084
2016.02.15,14:30,165.085,165.229,165.036,165.051,1638,164.9,165.229,0,165.051,164.159,165.739,0,165.051
2016.02.15,14:45,165.054,165.128,164.946,165.104,1716,165.054,165.128,0,165.104,164.159,165.739,0,165.104
2016.02.15,15:00,165.103,165.275,165.018,165.267,1814,165.054,165.275,0,165.267,164.159,165.739,0,165.267
2016.02.15,15:15,165.265,165.297,165.141,165.203,1784,165.054,165.297,0,165.203,164.159,165.739,0,165.203
2016.02.15,15:30,165.203,165.244,165.121,165.139,1836,165.054,165.297,0,165.139,164.159,165.739,0,165.139
2016.02.15,15:45,165.137,165.356,165.107,165.194,2225,165.137,165.356,0,165.194,164.159,165.739,0,165.194
2016.02.15,16:00,165.198,165.34,165.129,165.299,2609,165.137,165.356,0,165.299,164.159,165.739,0,165.299
2016.02.15,16:15,165.3,165.35,165.175,165.234,2110,165.137,165.356,0,165.234,164.159,165.739,0,165.234
2016.02.15,16:30,165.234,165.407,165.127,165.371,2391,165.137,165.407,0,165.371,164.159,165.739,0,165.371
2016.02.15,16:45,165.371,165.582,165.278,165.522,2550,165.371,165.582,0,165.522,164.159,165.739,0,165.522
2016.02.15,17:00,165.522,165.53,165.288,165.29,2248,165.371,165.582,0,165.29,164.159,165.739,0,165.29
2016.02.15,17:15,165.291,165.365,165.089,165.299,2312,165.371,165.582,0,165.299,164.159,165.739,0,165.299
2016.02.15,17:30,165.295,165.36,165.174,165.36,1941,165.371,165.582,0,165.36,164.159,165.739,0,165.36
2016.02.15,17:45,165.362,165.57,165.34,165.468,2322,165.362,165.57,0,165.468,164.159,165.739,0,165.468
2016.02.15,18:00,165.457,165.513,165.358,165.487,2347,165.362,165.57,0,165.487,164.159,165.739,0,165.487
2016.02.15,18:15,165.487,165.49,165.353,165.427,1820,165.362,165.57,0,165.427,164.159,165.739,0,165.427
2016.02.15,18:30,165.425,165.525,165.396,165.525,1410,165.362,165.57,0,165.525,164.159,165.739,0,165.525
2016.02.15,18:45,165.525,165.56,165.359,165.513,1369,165.525,165.56,0,165.513,164.159,165.739,0,165.513
